INST1,INST2,cosine
TRST36,TRST14,0.73029674334
TRST36,INBK58,0.617213399848
TRST36,INBK54,0.774596669241
TRST36,TRST19,0.774596669241
TRST36,INBK66,0.774596669241
TRST36,INBK12,0.925820099773
TRST36,FUND1,0.547722557505
TRST36,INBK11,0.73029674334
TRST36,FINC6,0.0
TRST36,INBK29,0.5
TRST36,FUND47,0.408248290464
TRST36,TRST29,0.707106781187
TRST36,INBK77,0.774596669241
TRST36,FINC14,0.0
TRST36,TRST17,0.707106781187
TRST36,FINC21,0.774596669241
TRST36,INBK15,0.774596669241
TRST36,TRST39,0.774596669241
TRST36,FUND18,0.925820099773
TRST36,INBK35,0.774596669241
TRST36,INSN7,0.833333333333
TRST36,INBK2,0.774596669241
TRST36,FUND10,0.774596669241
TRST36,INBK20,0.77151674981
TRST36,FUND28,0.774596669241
TRST36,TRST27,0.912870929175
TRST36,FINC38,0.0
TRST36,FINC33,0.0
TRST36,TRST25,0.816496580928
TRST36,TRST1,0.57735026919
TRST36,FINC11,0.57735026919
TRST36,INBK37,0.612372435696
TRST36,INBK74,0.816496580928
TRST36,INBK78,0.408248290464
TRST36,INBK42,0.816496580928
TRST36,QFII8,0.57735026919
TRST36,INBK34,0.774596669241
TRST36,FINC30,0.774596669241
TRST36,FINC37,0.0
TRST36,INBK48,0.774596669241
TRST36,INBK5,0.774596669241
TRST36,FINC7,0.774596669241
TRST36,QFII5,0.0
TRST36,TRST18,0.0
TRST36,TRST22,0.73029674334
TRST36,INSN12,0.0
TRST36,INBK75,0.774596669241
TRST36,INSN4,0.0
TRST36,INBK8,0.774596669241
TRST36,TRST2,0.0
TRST36,INBK14,0.666666666667
TRST36,TRST30,0.816496580928
TRST36,INBK73,0.866025403784
TRST36,INSN9,0.0
TRST36,INBK22,0.68041381744
TRST36,FUND19,0.774596669241
TRST36,FUND26,0.68041381744
TRST36,TRST24,0.57735026919
TRST36,TRST40,0.408248290464
TRST36,FUND27,0.816496580928
TRST36,FINC3,0.73029674334
TRST36,TRST41,0.0
TRST36,INSN8,0.0
TRST36,INBK33,0.774596669241
TRST36,FINC32,0.774596669241
TRST36,FUND55,0.68041381744
TRST36,FINC5,0.707106781187
TRST36,INBK19,0.68041381744
TRST36,INBK44,0.721687836487
TRST36,INBK56,0.707106781187
TRST36,FINC26,0.866025403784
TRST36,FUND57,0.833333333333
TRST36,FINC17,0.0
TRST36,INBK57,0.68041381744
TRST36,FUND54,0.707106781187
TRST36,FUND60,0.833333333333
TRST36,TRST21,0.57735026919
TRST36,FUND9,0.816496580928
TRST36,INBK3,0.833333333333
TRST36,FUND45,0.612372435696
TRST36,TRST32,0.774596669241
TRST36,FUND7,0.547722557505
TRST36,INBK13,0.816496580928
TRST36,INBK21,0.68041381744
TRST36,INBK23,0.0
TRST36,TRST11,0.408248290464
TRST36,INBK26,0.816496580928
TRST36,FUND23,0.57735026919
TRST36,QFII6,0.0
TRST36,INBK53,0.774596669241
TRST36,FUND51,0.0
TRST36,INBK41,0.0
TRST36,FINC2,0.774596669241
TRST36,TRST31,0.617213399848
TRST36,FUND32,0.707106781187
TRST36,FUND48,0.408248290464
TRST36,TRST23,0.666666666667
TRST36,FUND14,0.816496580928
TRST36,FUND17,0.774596669241
TRST36,INSN6,0.0
TRST36,INBK50,0.68041381744
TRST36,INBK69,0.774596669241
TRST36,FUND58,0.68041381744
TRST36,INBK28,0.721687836487
TRST36,INSN5,0.0
TRST36,TRST5,0.57735026919
TRST36,FUND34,0.77151674981
TRST36,FUND52,0.77151674981
TRST36,INSN11,0.0
TRST36,INBK67,0.774596669241
TRST36,TRST3,0.471404520791
TRST36,INBK61,0.666666666667
TRST36,INBK27,0.774596669241
TRST36,INSN1,0.0
TRST36,FUND15,0.816496580928
TRST36,FUND16,0.408248290464
TRST36,INBK32,0.0
TRST36,FUND20,0.833333333333
TRST36,FUND22,0.57735026919
TRST36,FUND30,0.0
TRST36,FINC20,0.0
TRST36,INBK59,0.816496580928
TRST36,FUND25,0.73029674334
TRST36,TRST15,0.612372435696
TRST36,INBK64,0.866025403784
TRST36,TRST4,0.0
TRST36,TRST26,0.0
TRST36,INBK46,0.73029674334
TRST36,FUND39,0.912870929175
TRST36,FUND11,0.617213399848
TRST36,INBK72,0.721687836487
TRST36,INBK55,0.288675134595
TRST36,FUND4,0.774596669241
TRST36,INBK9,0.816496580928
TRST36,FUND37,0.617213399848
TRST36,FUND46,0.612372435696
TRST36,FINC28,0.816496580928
TRST36,INSN13,0.0
TRST36,INBK71,0.5
TRST36,FUND2,0.816496580928
TRST36,FUND12,0.816496580928
TRST36,FUND36,0.73029674334
TRST36,FUND56,0.471404520791
TRST36,TRST37,0.0
TRST36,FUND8,0.57735026919
TRST36,INBK43,0.0
TRST36,TRST16,0.0
TRST36,TRST28,0.707106781187
TRST36,FUND53,0.774596669241
TRST36,INBK30,0.57735026919
TRST36,INBK24,0.774596669241
TRST36,FUND43,0.0
TRST36,TRST7,0.0
TRST36,TRST20,0.57735026919
TRST36,INBK49,0.68041381744
TRST36,FUND40,0.0
TRST36,FUND5,0.57735026919
TRST36,INBK10,0.77151674981
TRST36,FINC24,0.816496580928
TRST36,FINC27,0.0
TRST36,INBK47,0.0
TRST36,FUND42,0.57735026919
TRST36,FUND59,0.707106781187
TRST36,FUND6,0.774596669241
TRST36,TRST13,0.816496580928
TRST36,INBK7,0.68041381744
TRST36,FUND38,0.0
TRST36,QFII3,0.0
TRST36,FUND21,0.57735026919
TRST36,FINC35,0.0
TRST36,FUND44,0.0
TRST36,FINC25,0.0
TRST36,INBK68,0.774596669241
TRST36,FINC19,0.774596669241
TRST36,INBK70,0.774596669241
TRST36,TRST8,0.816496580928
TRST36,INSN10,0.0
TRST36,FUND13,0.0
TRST36,FINC18,0.612372435696
TRST36,INSN3,0.0
TRST36,FUND24,0.0
TRST36,INBK76,0.0
TRST36,TRST9,0.0
TRST36,INBK80,0.408248290464
TRST36,FUND50,0.408248290464
TRST36,INBK63,0.612372435696
TRST36,QFII10,0.0
TRST36,FUND33,0.288675134595
TRST36,INBK18,0.0
TRST36,QFII2,0.707106781187
TRST36,INBK60,0.612372435696
TRST36,INBK62,0.73029674334
TRST36,INBK6,0.408248290464
TRST36,FUND31,0.0
TRST36,FINC31,0.0
TRST36,FINC34,0.0
TRST36,FINC4,0.0
TRST36,FUND49,0.408248290464
TRST36,FUND61,0.0
TRST36,TRST33,0.408248290464
TRST36,TRST38,0.0
TRST14,INBK58,0.338061701891
TRST14,INBK54,0.707106781187
TRST14,TRST19,0.707106781187
TRST14,INBK66,0.707106781187
TRST14,INBK12,0.676123403783
TRST14,FUND1,0.4
TRST14,INBK11,0.4
TRST14,FINC6,0.0
TRST14,INBK29,0.73029674334
TRST14,FUND47,0.0
TRST14,TRST29,0.516397779494
