INST1,INST2,cosine
TRST36,TRST14,0.994076865419
TRST36,INBK58,0.99417933933
TRST36,INBK54,0.990843054001
TRST36,TRST19,0.998389679889
TRST36,INBK66,0.997951820304
TRST36,INBK12,0.987383592968
TRST36,FUND1,0.995424905554
TRST36,INBK11,0.996900687945
TRST36,FINC6,0.999737724591
TRST36,INBK29,0.993481837613
TRST36,FUND47,0.991558121767
TRST36,TRST29,0.992239569057
TRST36,INBK77,0.99219674775
TRST36,FINC14,0.0
TRST36,TRST17,0.998155712178
TRST36,FINC21,0.99817906409
TRST36,INBK15,0.997666923552
TRST36,TRST39,0.993231584324
TRST36,FUND18,0.986442804627
TRST36,INBK35,0.997760560098
TRST36,INSN7,0.95617257379
TRST36,INBK2,0.99661025294
TRST36,FUND10,0.99044669879
TRST36,INBK20,0.993254574116
TRST36,FUND28,0.994267832239
TRST36,TRST27,0.99858132932
TRST36,FINC38,1.0
TRST36,FINC33,0.999631146371
TRST36,TRST25,0.996814211781
TRST36,TRST1,0.998678806174
TRST36,FINC11,1.0
TRST36,INBK37,0.996411650225
TRST36,INBK74,0.999334288045
TRST36,INBK78,0.99907951717
TRST36,INBK42,0.993794327631
TRST36,QFII8,0.985425887982
TRST36,INBK34,0.994582612361
TRST36,FINC30,0.995783452221
TRST36,FINC37,1.0
TRST36,INBK48,0.995974068145
TRST36,INBK5,0.989794542887
TRST36,FINC7,0.997957933581
TRST36,QFII5,0.0
TRST36,TRST18,0.999951889556
TRST36,TRST22,0.99586195646
TRST36,INSN12,0.994805310024
TRST36,INBK75,0.996464033523
TRST36,INSN4,0.973411363707
TRST36,INBK8,0.987417647696
TRST36,TRST2,0.996434485373
TRST36,INBK14,0.999876098128
TRST36,TRST30,0.996105336589
TRST36,INBK73,0.989958949989
TRST36,INSN9,0.989083991607
TRST36,INBK22,0.995594334425
TRST36,FUND19,0.99377094307
TRST36,FUND26,0.98412626538
TRST36,TRST24,0.998856485891
TRST36,TRST40,0.979265194215
TRST36,FUND27,0.988581940891
TRST36,FINC3,0.998829156777
TRST36,TRST41,0.99878050222
TRST36,INSN8,0.998011580182
TRST36,INBK33,0.997601626164
TRST36,FINC32,0.994528268639
TRST36,FUND55,0.987412037286
TRST36,FINC5,0.985449058447
TRST36,INBK19,0.993920478319
TRST36,INBK44,0.993875945193
TRST36,INBK56,0.993474920106
TRST36,FINC26,0.996712624119
TRST36,FUND57,0.990488918943
TRST36,FINC17,0.0
TRST36,INBK57,0.998915260282
TRST36,FUND54,0.994356725984
TRST36,FUND60,0.997991019408
TRST36,TRST21,0.999316739761
TRST36,FUND9,0.975768832849
TRST36,INBK3,0.995070133368
